province,zone,form_type,voting_type,station_id,station_name,candidate_no,candidate_name,party,votes,total_ballots,invalid_ballots,no_vote_ballots
ชัยภูมิ,2,518,election_day,283,โนนแดง บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,3,,,
ชัยภูมิ,2,518,election_day,283,โนนแดง บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,283,โนนแดง บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,1,,,
ชัยภูมิ,2,518,election_day,284,โนนแดง บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,0,,,
ชัยภูมิ,2,518,election_day,284,โนนแดง บ้านเขว้า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,0,,,
ชัยภูมิ,2,518,election_day,284,โนนแดง บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,0,,,
ชัยภูมิ,2,518,election_day,284,โนนแดง บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,0,,,
ชัยภูมิ,2,518,election_day,284,โนนแดง บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,2,,,
ชัยภูมิ,2,518,election_day,284,โนนแดง บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518,election_day,284,โนนแดง บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2,,,
ชัยภูมิ,2,518,election_day,285,โนนแดง บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,9,,,
ชัยภูมิ,2,518,election_day,285,โนนแดง บ้านเขว้า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,2,,,
ชัยภูมิ,2,518,election_day,285,โนนแดง บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,2,,,
ชัยภูมิ,2,518,election_day,285,โนนแดง บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,285,โนนแดง บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,285,โนนแดง บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,92,,,
ชัยภูมิ,2,518,election_day,286,โนนแดง บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,0,,,
ชัยภูมิ,2,518,election_day,286,โนนแดง บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,2,,,
ชัยภูมิ,2,518,election_day,286,โนนแดง บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,112,,,
ชัยภูมิ,2,518,election_day,286,โนนแดง บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,12,,,
ชัยภูมิ,2,518,election_day,286,โนนแดง บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518,election_day,286,โนนแดง บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,1,,,
ชัยภูมิ,2,518,election_day,286,โนนแดง บ้านเขว้า,12,นายเชิงชาย ซาลีรินทร์,ประชาชน เพื่อไทย,2,,,
ชัยภูมิ,2,518,election_day,287,โนนแดง บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,287,โนนแดง บ้านเขว้า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,287,โนนแดง บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,287,โนนแดง บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,287,โนนแดง บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,287,โนนแดง บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,287,โนนแดง บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,0,,,
ชัยภูมิ,2,518,election_day,288,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,25,,,
ชัยภูมิ,2,518,election_day,288,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,25,,,
ชัยภูมิ,2,518,election_day,288,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,288,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,288,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,288,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,288,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,9,,,
ชัยภูมิ,2,518,election_day,289,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,15,,,
ชัยภูมิ,2,518,election_day,289,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,289,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,2,,,
ชัยภูมิ,2,518,election_day,289,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,2,,,
ชัยภูมิ,2,518,election_day,289,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,15,,,
ชัยภูมิ,2,518,election_day,289,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,94,,,
ชัยภูมิ,2,518,election_day,290,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,5,,,
ชัยภูมิ,2,518,election_day,290,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,4012,,,
ชัยภูมิ,2,518,election_day,290,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,4012,,,
ชัยภูมิ,2,518,election_day,290,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,4,,,
ชัยภูมิ,2,518,election_day,290,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,4,,,
ชัยภูมิ,2,518,election_day,290,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,290,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,5,,,
ชัยภูมิ,2,518,election_day,291,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,4,,,
ชัยภูมิ,2,518,election_day,291,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,291,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,291,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,291,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,0,,,
ชัยภูมิ,2,518,election_day,291,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,0,,,
ชัยภูมิ,2,518,election_day,291,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,3,,,
ชัยภูมิ,2,518,election_day,292,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,5,,,
ชัยภูมิ,2,518,election_day,292,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,292,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,5,,,
ชัยภูมิ,2,518,election_day,292,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,220,,,
ชัยภูมิ,2,518,election_day,292,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,220,,,
ชัยภูมิ,2,518,election_day,292,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,292,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,1,,,
ชัยภูมิ,2,518,election_day,293,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,293,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,293,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,293,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,293,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,293,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,293,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,11,,,
ชัยภูมิ,2,518,election_day,294,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,294,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,730930,,,
ชัยภูมิ,2,518,election_day,294,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,300,,,
ชัยภูมิ,2,518,election_day,294,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,300,,,
ชัยภูมิ,2,518,election_day,294,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,0,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,6,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,6,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,0,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,16,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,16,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2,,,
ชัยภูมิ,2,518,election_day,295,กะฮาด เนินสง่า,11,U,,,,,
ชัยภูมิ,2,518,election_day,296,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,65,,,
ชัยภูมิ,2,518,election_day,296,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,296,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,4,,,
ชัยภูมิ,2,518,election_day,296,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,4,,,
ชัยภูมิ,2,518,election_day,296,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,1,,,
ชัยภูมิ,2,518,election_day,297,กะฮาด เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,3,,,
ชัยภูมิ,2,518,election_day,297,กะฮาด เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,3,,,
ชัยภูมิ,2,518,election_day,297,กะฮาด เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,297,กะฮาด เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,1,,,
ชัยภูมิ,2,518,election_day,297,กะฮาด เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,1,,,
ชัยภูมิ,2,518,election_day,297,กะฮาด เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,1,,,
ชัยภูมิ,2,518,election_day,297,กะฮาด เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,0,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,25,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,25,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,3,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,3,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,3,,,
ชัยภูมิ,2,518,election_day,298,ตาเนิน เนินสง่า,9,นายประเสริฐศักด์ ขำหินตั้ง,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,299,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,609,,,
ชัยภูมิ,2,518,election_day,299,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,299,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,299,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,299,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,3,,,
ชัยภูมิ,2,518,election_day,299,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,3,,,
ชัยภูมิ,2,518,election_day,299,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,300,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,2,,,
ชัยภูมิ,2,518,election_day,300,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,0,,,
ชัยภูมิ,2,518,election_day,300,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,300,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,3,,,
ชัยภูมิ,2,518,election_day,300,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,3,,,
ชัยภูมิ,2,518,election_day,300,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,300,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2,,,
ชัยภูมิ,2,518,election_day,301,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,0,,,
ชัยภูมิ,2,518,election_day,301,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,44,,,
ชัยภูมิ,2,518,election_day,301,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,44,,,
ชัยภูมิ,2,518,election_day,301,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,10,,,
ชัยภูมิ,2,518,election_day,301,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2,,,
ชัยภูมิ,2,518,election_day,302,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,44,,,
ชัยภูมิ,2,518,election_day,302,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,147,,,
ชัยภูมิ,2,518,election_day,302,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,147,,,
ชัยภูมิ,2,518,election_day,302,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,103,,,
ชัยภูมิ,2,518,election_day,302,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,103,,,
ชัยภูมิ,2,518,election_day,302,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,212,,,
ชัยภูมิ,2,518,election_day,302,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,3,,,
ชัยภูมิ,2,518,election_day,303,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,0,,,
ชัยภูมิ,2,518,election_day,303,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,23,,,
ชัยภูมิ,2,518,election_day,303,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,23,,,
ชัยภูมิ,2,518,election_day,303,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,303,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,206,,,
ชัยภูมิ,2,518,election_day,304,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,2,,,
ชัยภูมิ,2,518,election_day,304,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,304,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,304,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,2,,,
ชัยภูมิ,2,518,election_day,304,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,2,,,
ชัยภูมิ,2,518,election_day,304,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518,election_day,304,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,305,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,7,,,
ชัยภูมิ,2,518,election_day,305,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,7,,,
ชัยภูมิ,2,518,election_day,305,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,2,,,
ชัยภูมิ,2,518,election_day,305,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,305,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518,election_day,305,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,3,,,
ชัยภูมิ,2,518,election_day,306,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,3,,,
ชัยภูมิ,2,518,election_day,306,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,306,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,3,,,
ชัยภูมิ,2,518,election_day,306,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,306,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,306,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,306,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,307,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,22,,,
ชัยภูมิ,2,518,election_day,307,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,139,,,
ชัยภูมิ,2,518,election_day,307,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,139,,,
ชัยภูมิ,2,518,election_day,307,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,5,,,
ชัยภูมิ,2,518,election_day,307,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,5,,,
ชัยภูมิ,2,518,election_day,307,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,307,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,302,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,92,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,9,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,7,พลวัต ประชาธิปไตยใหม่,,0,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,9,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,9,ทางเลือกใหม่ เพื่อไทย,,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,10,ทางเลือกใหม่,,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,16,สรางอนาคตไทย สรางอนาคตไทย ประชาชาติ ประชาชาติ,,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,24,เพื่อชีวิตใหม่ วิชชั่นใหม่,,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,25,เพื่อชีวิตใหม่ คลองไทย,O,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,26,คลองไทย ประชาธิปัตย์,O,1,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,27,ไทยก้าวหน้า ประชาธิปัตย์,,1,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,28,ไทยก้าวหน้า ไทยภักดี,,4,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,29,ไทยภักดี แรงงานสร้างชาติ,,92,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,31,ครูไทยเพื่อประชาชน ประชากรไทย,,9,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,32,ครูไทยเพื่อประชาชน,,,,,
ชัยภูมิ,2,518,election_day,308,ตาเนิน เนินสง่า,34,สรางอนาคตไทย,,,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,48,ไทยกาวใหม่,- = −=,,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,49,ไทยกาวใหม่,- = −=,4,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,50,พร้อม ประชาอาสาชาติ,,4,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,51,พร้อม เครือขายชาวนาแหงประเทศไทย,,5,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,,,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,,6,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,54,ความหวังใหม่ ไทยรวมไทย,,6264,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,55,เพื่อบ้านเมือง ไทยรวมไทย,,6264,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,56,เพื่อบ้านเมือง พลังไทยรักชาติ,,,,,
ชัยภูมิ,2,518,election_day,309,ตาเนิน เนินสง่า,57,พลังไทยรักชาติ ทั้งขิ้ง,,,,,
ชัยภูมิ,2,518,election_day,310,ตาเนิน เนินสง่า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,5,,,
ชัยภูมิ,2,518,election_day,310,ตาเนิน เนินสง่า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,1,,,
ชัยภูมิ,2,518,election_day,310,ตาเนิน เนินสง่า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,7,,,
ชัยภูมิ,2,518,election_day,310,ตาเนิน เนินสง่า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,7,,,
ชัยภูมิ,2,518,election_day,310,ตาเนิน เนินสง่า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,10,,,
ชัยภูมิ,2,518,election_day,310,ตาเนิน เนินสง่า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,310,ตาเนิน เนินสง่า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,0,,,
