province,zone,form_type,voting_type,station_id,party_no,party,votes,total_ballots,invalid_ballots,no_vote_ballots
ชัยภูมิ,2,518_bch,election_day,3,55,ไทยรวมไทย เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,3,5,พลังไทยรักชาติ เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,3,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,4,2,ใหม่ เพื่อชาติไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,4,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,5,รวมใจไทย รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,4,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,4,9,เพื่อไทย ทางเลือกใหม,6,,,
ชัยภูมิ,2,518_bch,election_day,4,10,ทางเลือกใหม,6,,,
ชัยภูมิ,2,518_bch,election_day,4,25,คลองไทย เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,4,2,คลองไทย ประชาธิปัตย์,30,,,
ชัยภูมิ,2,518_bch,election_day,4,27,ประชาธิปัตย์ ไทยก้าวหน้า างหงประมหศงท,30,,,
ชัยภูมิ,2,518_bch,election_day,4,28,ไทยภักดี ไทยก้าวหน้า างหงประมหศงท,,,,
ชัยภูมิ,2,518_bch,election_day,4,29,ไทยภักดี แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,4,3,แรงงานสร้างชาติ ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,31,ครู่ไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,32,ครู่ไทยเพื่อประชาชน ประชาชาติ,226,,,
ชัยภูมิ,2,518_bch,election_day,4,33,สรางอนาคตไทย ประชาชาติ,226,,,
ชัยภูมิ,2,518_bch,election_day,4,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,49,ไทยกาวใหม่ ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,4,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,4,51,พร้อม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,5,เครือขายชาวนาแหงประเทศไทย ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,4,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,4,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,4,57,รวมคะแนั้งสิ้น พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,4,52,เครือขายชาวนาแหงประเทศไทย ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,5,3,ใหม่ มิติใหม่,7,,,
ชัยภูมิ,2,518_bch,election_day,5,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,5,5,รวมใจไทย รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,5,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,5,8,เพื่อไทย ประชาธิปไตยใหม่,550,,,
ชัยภูมิ,2,518_bch,election_day,5,9,เพื่อไทย ทางเลือกใหม,550,,,
ชัยภูมิ,2,518_bch,election_day,5,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,5,25,คลองไทย เพื่อชีวิตใหม่ สาชาทิ,,,,
ชัยภูมิ,2,518_bch,election_day,5,2,คลองไทย ประชาธิปัตย์ สาชาทิ,,,,
ชัยภูมิ,2,518_bch,election_day,5,27,ไทยก้าวหน้า ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,5,28,ไทยภักดี ไทยก้าวหน้า ออรวม,,,,
ชัยภูมิ,2,518_bch,election_day,5,29,ไทยภักดี แรงงานสร้างชาติ ออรวม,,,,
ชัยภูมิ,2,518_bch,election_day,5,3,แรงงานสร้างชาติ ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,5,31,ประชากรไทย ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,5,32,ครูไทยเพื่อประชาชน ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,5,33,สรางอนาคตไทย ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,5,34,JN สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,5,49,ไทยกาวใหม่ ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,5,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,5,51,พร้อม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,5,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,5,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,5,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,5,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,5,5,เพื่อบ้านเมือง พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,5,57,พลังไทยรักชาติ,8,,,
ชัยภูมิ,2,518_bch,election_day,5,3,โระจำะป่วยเด็ยกอั้ง,,,,
ชัยภูมิ,2,518_bch,election_day,5,6,โระจำะป่วยเด็ยกอั้ง ขลงจำจะป้วยแดียกแอุ้ง,,,,
ชัยภูมิ,2,518_bch,election_day,6,3,ใหม่ มิติใหม่ ลิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,6,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,6,5,รวมใจไทย รวมไทยสร้างชาติ A,,,,
ชัยภูมิ,2,518_bch,election_day,6,7,พลวัต ประชาธิปไตยใหม่,22,,,
ชัยภูมิ,2,518_bch,election_day,6,8,เพื่อไทย ประชาธิปไตยใหม่ เพื่อไทย ประชาธิปไตยใหม่,8,,,
ชัยภูมิ,2,518_bch,election_day,6,9,ทางเลือกใหม เพื่อไทย ทางเลือกใหม เพื่อไทย,8,,,
ชัยภูมิ,2,518_bch,election_day,6,10,ทางเลือกใหม ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,6,24,เพื่อชีวิตใหม่,2,,,
ชัยภูมิ,2,518_bch,election_day,6,25,คลองไทย เพื่อชีวิตใหม่,2,,,
ชัยภูมิ,2,518_bch,election_day,6,26,คลองไทย ประชาธิปัตย์,3,,,
ชัยภูมิ,2,518_bch,election_day,6,27,ไทยก้าวหน้า ประชาธิปัตย์ ศไทย,3,,,
ชัยภูมิ,2,518_bch,election_day,6,28,ไทยภักดี ไทยก้าวหน้า ศไทย,20,,,
ชัยภูมิ,2,518_bch,election_day,6,29,ไทยภักดี แรงงานสร้างชาติ,20,,,
ชัยภูมิ,2,518_bch,election_day,6,3,ประชากรไทย แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,6,31,ประชากรไทย ครูไทยเพื่อประชาชน,4,,,
ชัยภูมิ,2,518_bch,election_day,6,32,ประชาชาติ ครูไทยเพื่อประชาชน,4,,,
ชัยภูมิ,2,518_bch,election_day,6,33,สรางอนาคตไทย ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,6,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,6,2,คลองไทย คลองไทย ประชาธิปัตย์ ประชาธิปัตย์,6,,,
ชัยภูมิ,2,518_bch,election_day,6,49,ประชาอาสาชาติ ไทยกาวใหม่,14,,,
ชัยภูมิ,2,518_bch,election_day,6,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,6,51,พร้อม เครือขายชาวนาแหงประเทศไทย,92,,,
ชัยภูมิ,2,518_bch,election_day,6,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,92,,,
ชัยภูมิ,2,518_bch,election_day,6,53,ไทยพิทักษ์ธรรม ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,6,54,ความหวังใหม่ ไทยรวมไทย,44,,,
ชัยภูมิ,2,518_bch,election_day,6,55,เพื่อบ้านเมือง ไทยรวมไทย,44,,,
ชัยภูมิ,2,518_bch,election_day,6,5,เพื่อบ้านเมือง พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,6,57,พลังไทยรักชาติ …...ี,,,,
ชัยภูมิ,2,518_bch,election_day,6,56,เพื่อบ้านเมือง เพื่อบ้านเมือง พลังไทยรักชาติ พลังไทยรักชาติ,,,,
